machine,debugsize,debugrva,majorimageversion,majorosversion,exportrva,exportsize,iatvra,majorlinkerversion,minorlinkerversion,numberofsections,sizeofstackreserve,dllcharacteristics,resourcesize,bitcoinaddresses,benign,debug_density,stack_reserve_per_section,log_debugsize,log_exportsize
34404,84,13488,10,10,14576,88,12560,14,10,6,262144,16736,1072,0,1,0.00622775800250018,43690.593849010256,4.442651256490317,4.48863636973214
34404,84,150000,10,10,158960,204,130968,14,10,7,262144,16736,1080,0,1,0.0005599999999626668,37449.08935844377,4.442651256490317,5.3230099791384085
332,28,5184,6,6,153568,163,4096,9,0,4,262144,320,35576,0,1,0.005401234557482187,65535.836160409606,3.367295829986474,5.099866427824199
34404,28,6128,6,6,167408,163,4096,9,0,5,262144,320,35576,0,1,0.004569190593065943,52428.69514260972,3.367295829986474,5.099866427824199
332,0,0,0,5,136176,165,110592,10,0,5,1048576,320,3920,0,1,0.0,209714.7805704389,0.0,5.111987788356544
332,84,12944,10,10,64704,335,69632,14,10,6,262144,16704,6768,0,1,0.006489493196469799,43690.593849010256,4.442651256490317,5.817111159963204
332,84,4480,10,10,10768,364,16384,14,10,5,262144,16704,1032,0,1,0.01874999995814732,52428.69514260972,4.442651256490317,5.8998973535824915
452,84,20816,10,10,0,0,94208,14,10,6,262144,49472,1880,0,1,0.004035357415432668,43690.593849010256,4.442651256490317,0.0
34404,84,32400,10,10,34144,236,28048,14,10,6,262144,16736,1328,0,1,0.0025925925917924097,43690.593849010256,4.442651256490317,5.4680601411351315
34404,84,117440,10,10,121952,132,101864,14,10,8,524288,49504,1280,0,1,0.0007152588555249268,65535.918080102405,4.442651256490317,4.890349128221754
332,28,4544,6,6,0,0,4096,9,0,4,262144,33088,1832,0,1,0.006161971817425238,65535.836160409606,3.367295829986474,0.0
34404,84,40368,10,10,45136,116,37840,14,10,6,262144,16736,2904,0,1,0.002080856123146835,43690.593849010256,4.442651256490317,4.762173934797756
34404,84,122912,0,6,151056,140,106496,14,10,6,1048576,16736,1152,0,1,0.0006834157770857674,174762.37539604102,4.442651256490317,4.948759890378168
34404,28,20736,0,6,0,0,16384,14,0,8,1048576,33120,736,0,1,0.001350308641324118,131071.83616020481,3.367295829986474,0.0
332,84,4944,10,10,24992,135,36864,14,10,5,262144,16704,1000,0,1,0.016990291227770446,52428.69514260972,4.442651256490317,4.912654885736052
34404,84,30192,10,10,32048,136,28944,14,10,6,262144,16736,1000,0,1,0.0027821939577430464,43690.593849010256,4.442651256490317,4.919980925828125
332,84,16176,10,10,54448,162,61440,14,10,6,262144,16704,1128,0,1,0.005192878335068696,43690.593849010256,4.442651256490317,5.093750200806762
34404,84,78304,10,10,86864,164,67064,14,10,7,262144,16736,1128,0,1,0.0010727421330873593,37449.08935844377,4.442651256490317,5.10594547390058
332,84,27760,10,10,45664,118,53248,14,10,6,262144,16704,1064,0,1,0.0030259365983335965,43690.593849010256,4.442651256490317,4.77912349311153
34404,84,75184,10,10,78096,120,53528,14,10,7,262144,16736,1064,0,1,0.001117258991126136,37449.08935844377,4.442651256490317,4.795790545596741
332,84,11024,10,10,61600,154,69632,14,10,6,262144,16704,1112,0,1,0.007619738744902269,43690.593849010256,4.442651256490317,5.043425116919247
34404,84,72528,10,10,80816,156,64904,14,10,7,262144,16736,1112,0,1,0.0011581733949428945,37449.08935844377,4.442651256490317,5.056245805348308
34404,84,118720,10,10,129408,216,109952,14,10,7,262144,16736,1072,0,1,0.0007075471697517228,37449.08935844377,4.442651256490317,5.37989735354046
332,84,13248,10,10,17264,199,24576,14,10,5,262144,16704,1152,0,1,0.006340579705358862,52428.69514260972,4.442651256490317,5.298317366548036
34404,84,36752,10,10,37728,200,30704,14,10,6,262144,16736,1152,0,1,0.002285589899247499,43690.593849010256,4.442651256490317,5.303304908059076
34404,84,27840,10,10,0,0,25456,14,10,6,524288,49504,1072,0,1,0.0030172413782265655,87381.18769802051,4.442651256490317,0.0
332,84,10784,10,10,0,0,69632,14,10,6,262144,49600,6264,0,1,0.007789317500195366,43690.593849010256,4.442651256490317,0.0
34404,84,77200,10,10,0,0,66704,14,10,7,524288,49632,6264,0,1,0.0010880829014134608,74898.17871688755,4.442651256490317,0.0
332,0,0,0,4,0,0,110592,6,0,5,1048576,0,52344,0,1,0.0,209714.7805704389,0.0,0.0
34404,84,14368,10,10,0,0,12560,14,10,6,524288,49504,1520,0,1,0.005846325162968872,87381.18769802051,4.442651256490317,0.0
332,84,5680,10,10,0,0,16384,14,10,5,262144,49472,1520,0,1,0.014788732368329697,52428.69514260972,4.442651256490317,0.0
43620,84,5568,10,10,0,0,20480,14,10,6,524288,49504,1520,0,1,0.015086206869457244,87381.18769802051,4.442651256490317,0.0
34404,84,118080,10,10,127648,144,105928,14,10,6,262144,16736,992,0,1,0.0007113821137608924,43690.593849010256,4.442651256490317,4.976733742420574
34404,84,34384,10,10,0,0,33040,14,10,7,524288,49632,2128,0,1,0.0024429967419605054,74898.17871688755,4.442651256490317,0.0
34404,28,5136,6,6,0,0,4096,9,0,5,524288,32832,2128,0,1,0.005451713385023923,104857.39028521944,3.367295829986474,0.0
34404,84,47392,10,10,52912,172,41632,14,10,6,262144,16736,1312,0,1,0.0017724510462161437,43690.593849010256,4.442651256490317,5.153291594497779
332,84,26064,10,10,131392,200,151552,14,10,5,262144,16704,29736,0,1,0.003222836094527764,52428.69514260972,4.442651256490317,5.303304908059076
34404,84,162848,10,10,185920,200,140712,14,10,6,262144,16736,29736,0,1,0.0005158184318802922,43690.593849010256,4.442651256490317,5.303304908059076
34404,84,44864,10,10,46896,88,28672,14,10,6,262144,16736,1248,0,1,0.001872325249226033,43690.593849010256,4.442651256490317,4.48863636973214
34404,28,4784,6,6,42384,86,4096,9,0,5,262144,64,1248,0,1,0.005852842797130346,52428.69514260972,3.367295829986474,4.465908118654584
34404,84,19296,10,10,25072,228,18576,14,10,6,262144,16736,1032,0,1,0.004353233828589742,43690.593849010256,4.442651256490317,5.43372200355424
34404,28,4480,6,6,23696,112,4096,9,0,5,262144,320,1032,0,1,0.006249999986049108,52428.69514260972,3.367295829986474,4.727387818712341
332,56,99952,6,6,117488,184,94208,14,0,7,262144,320,1040,0,1,0.0005602689290299074,37449.08935844377,4.04305126783455,5.220355825078324
332,84,29184,10,10,100896,244,106496,14,10,5,262144,16704,1056,0,1,0.0028782894726979546,52428.69514260972,4.442651256490317,5.501258210544727
34404,84,121920,10,10,125248,244,96768,14,10,6,262144,16736,1056,0,1,0.0006889763778962453,43690.593849010256,4.442651256490317,5.501258210544727
332,28,4288,6,6,102144,202,4096,9,0,4,262144,320,1056,0,1,0.00652985073104046,65535.836160409606,3.367295829986474,5.313205979041787
34404,28,4512,6,6,121152,202,4096,9,0,5,262144,64,1056,0,1,0.006205673745111539,52428.69514260972,3.367295829986474,5.313205979041787
34404,84,134576,10,10,193824,112,129120,14,10,6,262144,16736,5616,0,1,0.0006241826179538564,43690.593849010256,4.442651256490317,4.727387818712341
34404,28,5328,6,6,74976,74,4096,9,0,5,262144,320,5624,0,1,0.005255255245391789,52428.69514260972,3.367295829986474,4.31748811353631
332,28,33376,0,5,0,0,32768,10,0,5,1048576,33088,2016,0,1,0.000838926174245288,209714.7805704389,3.367295829986474,0.0
34404,0,0,0,6,102624,99,77824,12,0,6,1048576,352,888,0,1,0.0,174762.37539604102,0.0,4.605170185988092
332,84,41204,0,6,57344,84,45056,14,10,6,1048576,320,1208,0,1,0.0020386370250367347,174762.37539604102,4.442651256490317,4.442651256490317
332,28,53780,0,4,0,0,8192,8,0,3,1048576,1344,12128,0,1,0.0005206396428931499,349524.1682527725,3.367295829986474,0.0
34404,0,0,0,6,102624,97,77824,12,0,6,1048576,352,888,0,1,0.0,174762.37539604102,0.0,4.584967478670572
34404,84,50704,10,10,53360,224,45136,14,10,7,262144,16736,11864,0,1,0.0016566740293356196,37449.08935844377,4.442651256490317,5.41610040220442
34404,28,4976,6,6,0,0,4096,9,0,5,524288,32832,2040,0,1,0.005627009634993952,104857.39028521944,3.367295829986474,0.0
332,84,18304,10,10,0,0,73728,14,10,5,262144,49472,2000,0,1,0.004589160836653649,52428.69514260972,4.442651256490317,0.0
34404,84,78576,10,10,0,0,64464,14,10,6,524288,49504,2000,0,1,0.001069028710920761,87381.18769802051,4.442651256490317,0.0
34404,84,17616,10,10,0,0,16688,14,10,6,524288,49504,3592,0,1,0.004768392367865354,87381.18769802051,4.442651256490317,0.0
332,84,4656,10,10,0,0,20480,14,10,5,262144,49472,3592,0,1,0.0180412370746537,52428.69514260972,4.442651256490317,0.0
34404,28,14176,0,6,0,0,12288,14,0,6,1048576,33120,0,0,1,0.0019751692988324143,174762.37539604102,3.367295829986474,0.0
34404,28,23200,0,6,0,0,16384,14,0,6,1048576,33120,0,0,1,0.001206896551203924,174762.37539604102,3.367295829986474,0.0
34404,84,86928,10,10,93504,112,73568,14,10,7,262144,16736,11248,0,1,0.00096631695184908,37449.08935844377,4.442651256490317,4.727387818712341
332,84,17392,10,10,74752,111,81920,14,10,6,262144,16704,11248,0,1,0.004829806804950663,43690.593849010256,4.442651256490317,4.718498871295094
34404,84,156592,10,10,176800,76,126984,14,10,6,262144,16736,18704,0,1,0.000536425871019182,43690.593849010256,4.442651256490317,4.343805421853684
332,28,122200,0,4,0,0,8192,11,0,3,1048576,34112,912,0,1,0.00022913256953935085,349524.1682527725,3.367295829986474,0.0
332,28,67988,0,4,0,0,8192,11,0,3,1048576,34112,872,0,1,0.00041183738300702515,349524.1682527725,3.367295829986474,0.0
332,0,0,0,4,0,0,106496,7,10,3,1048576,0,0,0,1,0.0,349524.1682527725,0.0,0.0
332,0,0,0,4,0,0,208896,6,0,4,1048576,0,800,0,1,0.0,262143.34464163842,0.0,0.0
332,84,14960,10,10,64656,194,69632,14,10,5,262144,16704,1032,0,1,0.005614973258278761,52428.69514260972,4.442651256490317,5.272999558563747
34404,84,70304,10,10,73152,196,59088,14,10,6,262144,16736,1032,0,1,0.0011948111058837604,43690.593849010256,4.442651256490317,5.2832037287379885
332,0,0,0,4,19024,69,16384,5,10,4,4096,0,1000,0,1,0.0,1023.9974400064001,0.0,4.248495242049359
332,0,0,0,4,0,0,20480,5,10,5,1048576,0,5880,0,1,0.0,209714.7805704389,0.0,0.0
332,0,0,0,4,0,0,20480,5,10,5,1048576,0,6700,0,1,0.0,209714.7805704389,0.0,0.0
332,0,0,0,4,0,0,20480,5,10,5,1048576,0,5976,0,1,0.0,209714.7805704389,0.0,0.0
332,0,0,0,4,0,0,20480,5,10,5,1048576,0,6004,0,1,0.0,209714.7805704389,0.0,0.0
332,0,0,0,4,0,0,20480,5,10,5,1048576,0,6200,0,1,0.0,209714.7805704389,0.0,0.0
332,0,0,0,4,0,0,20480,5,10,5,1048576,0,6028,0,1,0.0,209714.7805704389,0.0,0.0
332,0,0,0,4,0,0,20480,5,10,5,1048576,0,6148,0,1,0.0,209714.7805704389,0.0,0.0
332,0,0,0,4,0,0,20480,5,10,5,1048576,0,5852,0,1,0.0,209714.7805704389,0.0,0.0
332,0,0,0,4,0,0,20480,5,10,5,1048576,0,6036,0,1,0.0,209714.7805704389,0.0,0.0
332,0,0,0,4,0,0,20480,5,10,5,1048576,0,6060,0,1,0.0,209714.7805704389,0.0,0.0
332,0,0,0,4,0,0,20480,5,10,5,1048576,0,6080,0,1,0.0,209714.7805704389,0.0,0.0
332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,912,0,1,0.0,349524.1682527725,0.0,0.0
332,0,0,0,4,0,0,8192,6,0,3,1048576,1344,976,0,1,0.0,349524.1682527725,0.0,0.0
332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1040,0,1,0.0,349524.1682527725,0.0,0.0
332,0,0,0,4,0,0,8192,6,0,3,1048576,1344,992,0,1,0.0,349524.1682527725,0.0,0.0
332,0,0,0,4,0,0,8192,8,0,3,1048576,1344,1048,0,1,0.0,349524.1682527725,0.0,0.0
332,0,0,0,4,0,0,8192,8,0,3,1048576,1344,1024,0,1,0.0,349524.1682527725,0.0,0.0
332,56,4096,10,6,0,0,0,14,10,2,1048576,1344,57968,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
332,56,4096,10,6,0,0,0,14,12,2,1048576,1344,57960,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
34404,56,4096,10,6,0,0,0,14,12,2,1048576,352,57960,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
34404,56,4096,10,6,0,0,0,14,10,2,1048576,352,57968,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
332,56,4096,10,6,0,0,0,14,10,2,1048576,1344,48352,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
332,56,4096,10,6,0,0,0,14,12,2,1048576,1344,48344,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
34404,56,4096,10,6,0,0,0,14,12,2,1048576,352,48344,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
34404,56,4096,10,6,0,0,0,14,10,2,1048576,352,48352,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
332,56,4096,10,6,0,0,0,14,10,2,1048576,1344,57104,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
332,56,4096,10,6,0,0,0,14,12,2,1048576,1344,57096,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
34404,56,4096,10,6,0,0,0,14,12,2,1048576,352,57096,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
34404,56,4096,10,6,0,0,0,14,10,2,1048576,352,57104,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
332,56,4096,10,6,0,0,0,14,10,2,1048576,1344,58040,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
332,56,4096,10,6,0,0,0,14,12,2,1048576,1344,58032,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
34404,56,4096,10,6,0,0,0,14,12,2,1048576,352,58032,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
34404,56,4096,10,6,0,0,0,14,10,2,1048576,352,58040,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
332,56,4096,10,6,0,0,0,14,10,2,1048576,1344,55960,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
332,56,4096,10,6,0,0,0,14,12,2,1048576,1344,55952,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
34404,56,4096,10,6,0,0,0,14,12,2,1048576,352,55952,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
34404,56,4096,10,6,0,0,0,14,10,2,1048576,352,55960,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
332,56,4096,10,6,0,0,0,14,10,2,1048576,1344,37408,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
332,56,4096,10,6,0,0,0,14,12,2,1048576,1344,37400,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
34404,56,4096,10,6,0,0,0,14,12,2,1048576,352,37400,0,1,0.0136718749666214,524285.3785731071,4.04305126783455,0.0
332,0,0,9,5,0,0,0,9,0,1,1048576,1344,29168,0,1,0.0,1048565.5143448565,0.0,0.0
34404,0,0,9,5,0,0,0,9,0,1,1048576,64,29168,0,1,0.0,1048565.5143448565,0.0,0.0
332,0,0,9,5,0,0,0,9,0,1,1048576,1344,30136,0,1,0.0,1048565.5143448565,0.0,0.0
34404,0,0,9,5,0,0,0,9,0,1,1048576,64,30136,0,1,0.0,1048565.5143448565,0.0,0.0
332,0,0,9,5,0,0,0,9,0,1,1048576,1344,56592,0,1,0.0,1048565.5143448565,0.0,0.0
34404,0,0,9,5,0,0,0,9,0,1,1048576,64,56592,0,1,0.0,1048565.5143448565,0.0,0.0
332,0,0,9,5,0,0,0,9,0,1,1048576,1344,46928,0,1,0.0,1048565.5143448565,0.0,0.0
332,28,4096,10,6,0,0,0,14,10,2,1048576,1344,5640,0,1,0.0068359374833107,524285.3785731071,3.367295829986474,0.0
332,28,4096,10,6,0,0,0,14,10,2,1048576,1344,4712,0,1,0.0068359374833107,524285.3785731071,3.367295829986474,0.0
332,28,4096,10,6,0,0,0,14,10,2,1048576,1344,5528,0,1,0.0068359374833107,524285.3785731071,3.367295829986474,0.0
332,28,4096,10,6,0,0,0,14,10,2,1048576,1344,5488,0,1,0.0068359374833107,524285.3785731071,3.367295829986474,0.0
332,84,4336,10,10,8464,193,16384,14,10,5,262144,16704,1048,0,1,0.019372693682258548,52428.69514260972,4.442651256490317,5.267858159063328
34404,84,12896,10,10,13888,196,12560,14,10,6,262144,16736,1048,0,1,0.006513647637628996,43690.593849010256,4.442651256490317,5.2832037287379885
332,28,4240,6,6,8224,134,4096,9,0,4,262144,320,1048,0,1,0.0066037735693307235,65535.836160409606,3.367295829986474,4.90527477843843
34404,28,4368,6,6,9424,134,4096,9,0,5,262144,320,1048,0,1,0.006410256395580915,52428.69514260972,3.367295829986474,4.90527477843843
332,28,5184,6,6,298752,107,4096,9,0,4,262144,320,1296,0,1,0.005401234557482187,65535.836160409606,3.367295829986474,4.68213122712422
34404,28,6224,6,6,323888,107,4096,9,0,5,262144,320,1296,0,1,0.004498714645728287,52428.69514260972,3.367295829986474,4.68213122712422
34404,56,116016,10,10,129584,218,143360,14,10,8,1048576,16736,1376,0,1,0.00048269204243529405,131071.83616020481,4.04305126783455,5.389071729816501
34404,84,76784,10,10,88432,280,70016,14,10,6,262144,16736,1024,0,1,0.0010939779119225387,43690.593849010256,4.442651256490317,5.638354669333745
332,84,9920,10,10,89040,279,102400,14,10,5,262144,16704,1024,0,1,0.00846774192694784,52428.69514260972,4.442651256490317,5.634789603169249
34404,28,4704,6,6,0,0,4096,9,0,5,524288,33088,2096,0,1,0.005952380939727082,104857.39028521944,3.367295829986474,0.0
332,84,27424,10,10,160528,149,167936,14,10,6,262144,16704,1344,0,1,0.003063010500633383,43690.593849010256,4.442651256490317,5.0106352940962555
332,28,37616,0,5,53472,122,36864,10,0,5,1048576,320,1544,0,1,0.0007443641001849307,209714.7805704389,3.367295829986474,4.812184355372417
34404,28,4512,6,6,0,0,4096,9,0,5,524288,33088,2088,0,1,0.006205673745111539,104857.39028521944,3.367295829986474,0.0
332,84,4464,10,10,0,0,16384,14,10,5,262144,49472,2088,0,1,0.018817204258922034,52428.69514260972,4.442651256490317,0.0
34404,84,9264,10,10,0,0,8464,14,10,6,524288,49504,2088,0,1,0.009067357503165634,87381.18769802051,4.442651256490317,0.0
34404,28,16384,0,4,0,0,33244,2,25,9,2097152,32768,1256,0,1,0.0017089843739569188,233016.62998152224,3.367295829986474,0.0
332,28,4304,6,6,0,0,4096,9,0,4,262144,33088,2088,0,1,0.006505576193063253,65535.836160409606,3.367295829986474,0.0
34404,56,4096,10,10,0,0,0,14,10,2,262144,352,11048,0,1,0.0136718749666214,131071.34464327678,4.04305126783455,0.0
34404,56,4096,10,10,0,0,0,14,10,2,262144,352,5384,0,1,0.0136718749666214,131071.34464327678,4.04305126783455,0.0
34404,0,0,6,6,0,0,0,9,0,1,262144,320,5248,0,1,0.0,262141.37858621412,0.0,0.0
34404,28,4608,6,6,0,0,4096,9,0,5,524288,33088,2056,0,1,0.006076388875702282,104857.39028521944,3.367295829986474,0.0
332,28,4384,6,6,0,0,4096,9,0,4,262144,33088,13696,0,1,0.006386861299300043,65535.836160409606,3.367295829986474,0.0
34404,28,4656,6,6,0,0,4096,9,0,5,524288,33088,13696,0,1,0.006013745691551234,104857.39028521944,3.367295829986474,0.0
332,84,5440,10,10,33776,168,53248,14,10,5,262144,16704,1032,0,1,0.01544117644220372,52428.69514260972,4.442651256490317,5.1298987149230735
332,84,26480,10,10,138672,163,155648,14,10,6,262144,16704,1280,0,1,0.0031722054368685023,43690.593849010256,4.442651256490317,5.099866427824199
34404,84,137872,10,10,176224,164,130488,14,10,7,262144,16736,1280,0,1,0.0006092607635626334,37449.08935844377,4.442651256490317,5.10594547390058
332,28,4672,6,6,191872,163,4096,9,0,4,262144,320,1280,0,1,0.005993150672103702,65535.836160409606,3.367295829986474,5.099866427824199
34404,28,5168,6,6,196176,163,4096,9,0,5,262144,320,1280,0,1,0.005417956645863088,52428.69514260972,3.367295829986474,5.099866427824199
34404,84,30640,10,10,34032,228,26800,14,10,6,262144,16736,1336,0,1,0.0027415143594185657,43690.593849010256,4.442651256490317,5.43372200355424
332,84,11216,10,10,94384,162,102400,14,10,5,262144,16704,50400,0,1,0.007489300991896129,52428.69514260972,4.442651256490317,5.093750200806762
34404,84,110016,10,10,118272,164,100720,14,10,6,262144,16736,50408,0,1,0.0007635253053407208,43690.593849010256,4.442651256490317,5.10594547390058
332,28,5040,6,6,99296,162,4096,9,0,4,262144,320,50400,0,1,0.005555555544532628,65535.836160409606,3.367295829986474,5.093750200806762
34404,28,5936,6,6,124288,162,4096,9,0,5,262144,320,50408,0,1,0.004716981124129075,52428.69514260972,3.367295829986474,5.093750200806762
332,84,10272,10,10,14544,191,20480,14,10,5,262144,16704,1048,0,1,0.008177570085496914,52428.69514260972,4.442651256490317,5.2574953720277815
34404,84,27120,10,10,28080,192,22560,14,10,6,262144,16736,1048,0,1,0.0030973451316012738,43690.593849010256,4.442651256490317,5.262690188904886
332,84,6384,10,10,12000,93,16384,14,10,6,262144,16704,1056,0,1,0.01315789471623137,43690.593849010256,4.442651256490317,4.543294782270004
